size,sort_type,input_type,micro_time,comparisons
406,insertion,random,119.64,41382.9
406,merge,random,59.82,3017.02
406,hybrid,random,99.7,41647.1
407,insertion,ascending,0,406
407,merge,ascending,59.82,1864
407,hybrid,ascending,0,406
407,insertion,descending,199.4,83027
407,merge,descending,39.88,1694
407,hybrid,descending,239.28,83027
407,insertion,random,99.7,41576.1
407,merge,random,59.82,3023.12
407,hybrid,random,99.7,41748.9
408,insertion,ascending,0,407
408,merge,ascending,59.82,1868
408,hybrid,ascending,0,407
408,insertion,descending,199.4,83435
408,merge,descending,39.88,1700
408,hybrid,descending,219.34,83435
408,insertion,random,79.76,41537.5
408,merge,random,119.64,3030.88
408,hybrid,random,99.7,41998.5
409,insertion,ascending,0,408
409,merge,ascending,0,1874
409,hybrid,ascending,0,408
409,insertion,descending,214.22,83844
409,merge,descending,116.6,1704
409,hybrid,descending,223.76,83844
409,insertion,random,183.14,41923.1
409,merge,random,19.94,3042.44
409,hybrid,random,119.66,41763.1
410,insertion,ascending,0,409
410,merge,ascending,39.86,1879
410,hybrid,ascending,0,409
410,insertion,descending,239.16,84254
410,merge,descending,19.9,1709
410,hybrid,descending,179.42,84254
410,insertion,random,119.6,42355.4
410,merge,random,39.88,3050.32
410,hybrid,random,119.76,42370.1
411,insertion,ascending,0,410
411,merge,ascending,19.94,1884
411,hybrid,ascending,0,410
411,insertion,descending,239.3,84665
411,merge,descending,19.94,1714
411,hybrid,descending,219.42,84665
411,insertion,random,79.68,42223.5
411,merge,random,79.74,3061.76
411,hybrid,random,159.5,42446.8
412,insertion,ascending,0,411
412,merge,ascending,19.98,1888
412,hybrid,ascending,0,411
412,insertion,descending,239.24,85077
412,merge,descending,79.68,1720
412,hybrid,descending,199.6,85077
412,insertion,random,119.6,42829
412,merge,random,59.62,3066.24
412,hybrid,random,99.72,42818.7
413,insertion,ascending,0,412
413,merge,ascending,39.94,1893
413,hybrid,ascending,0,412
413,insertion,descending,199.44,85490
413,merge,descending,59.8,1725
413,hybrid,descending,139.52,85490
413,insertion,random,119.56,42837
413,merge,random,99.7,3075.94
413,hybrid,random,119.6,42736.1
414,insertion,ascending,0,413
414,merge,ascending,19.94,1897
414,hybrid,ascending,0,413
414,insertion,descending,259.2,85904
414,merge,descending,79.86,1731
414,hybrid,descending,159.4,85904
414,insertion,random,99.62,43273.4
414,merge,random,99.06,3083.24
414,hybrid,random,140.2,43105.6
415,insertion,ascending,0,414
415,merge,ascending,59.82,1901
415,hybrid,ascending,0,414
415,insertion,descending,219.38,86319
415,merge,descending,59.84,1737
415,hybrid,descending,179.36,86319
415,insertion,random,119.68,43423.2
415,merge,random,79.7,3093.58
415,hybrid,random,99.74,43332.5
416,insertion,ascending,0,415
416,merge,ascending,39.88,1904
416,hybrid,ascending,19.94,415
416,insertion,descending,198.74,86735
416,merge,descending,80.42,1744
416,hybrid,descending,179.44,86735
416,insertion,random,138.9,43593.6
416,merge,random,59.84,3104.44
416,hybrid,random,100.26,43519.5
417,insertion,ascending,0,416
417,merge,ascending,39.88,1911
417,hybrid,ascending,0,416
417,insertion,descending,239.22,87152
417,merge,descending,39.96,1747
417,hybrid,descending,199.26,87152
417,insertion,random,99.72,43863.5
417,merge,random,79.82,3113.16
417,hybrid,random,119.62,43629.4
418,insertion,ascending,0,417
418,merge,ascending,39.88,1917
418,hybrid,ascending,0,417
418,insertion,descending,219.34,87570
418,merge,descending,59.7,1751
418,hybrid,descending,219.26,87570
418,insertion,random,79.76,43959.7
418,merge,random,79.82,3119.02
418,hybrid,random,139.56,43804.3
419,insertion,ascending,0,418
419,merge,ascending,39.92,1923
419,hybrid,ascending,0,418
419,insertion,descending,239.2,87989
419,merge,descending,39.76,1755
419,hybrid,descending,199.48,87989
419,insertion,random,139.52,44043.1
419,merge,random,59.8,3128.9
419,hybrid,random,139.6,44358.4
420,insertion,ascending,0,419
420,merge,ascending,59.88,1928
420,hybrid,ascending,0,419
420,insertion,descending,259.14,88409
420,merge,descending,19.92,1760
420,hybrid,descending,219.96,88409
420,insertion,random,119.66,44310.3
420,merge,random,39.9,3137.2
420,hybrid,random,138.86,44390.7
421,insertion,ascending,0,420
421,merge,ascending,39.86,1934
421,hybrid,ascending,0,420
421,insertion,descending,279.24,88830
421,merge,descending,19.94,1764
421,hybrid,descending,219.26,88830
421,insertion,random,119.64,44904
421,merge,random,79.74,3148.78
421,hybrid,random,79.74,44777.9
422,insertion,ascending,0,421
422,merge,ascending,39.84,1939
422,hybrid,ascending,0,421
422,insertion,descending,179.44,89252
422,merge,descending,99.02,1769
422,hybrid,descending,180.12,89252
422,insertion,random,99.72,44447.4
422,merge,random,59.72,3157.42
422,hybrid,random,139.7,44728.9
423,insertion,ascending,19.92,422
423,merge,ascending,79.8,1944
423,hybrid,ascending,0,422
423,insertion,descending,139.58,89675
423,merge,descending,119.62,1774
423,hybrid,descending,239.3,89675
423,insertion,random,99.64,45230.8
423,merge,random,19.94,3163.04
423,hybrid,random,119.6,44811.2
424,insertion,ascending,0,423
424,merge,ascending,59.9,1948
424,hybrid,ascending,0,423
424,insertion,descending,239.76,90099
424,merge,descending,19.94,1780
424,hybrid,descending,239.28,90099
424,insertion,random,99.7,44928.6
424,merge,random,39.86,3172.16
424,hybrid,random,79.74,45541.7
425,insertion,ascending,0,424
425,merge,ascending,19.94,1954
425,hybrid,ascending,20,424
425,insertion,descending,239.24,90524
425,merge,descending,59.84,1784
425,hybrid,descending,199.32,90524
425,insertion,random,99.66,45155.8
425,merge,random,79.74,3180.36
425,hybrid,random,99.7,45526
426,insertion,ascending,0,425
426,merge,ascending,39.9,1959
426,hybrid,ascending,0,425
426,insertion,descending,259.22,90950
426,merge,descending,19.58,1789
426,hybrid,descending,219.66,90950
426,insertion,random,119.66,45960.3
426,merge,random,99.68,3192.86
426,hybrid,random,119.62,45382.1
427,insertion,ascending,0,426
427,merge,ascending,0,1964
427,hybrid,ascending,0,426
427,insertion,descending,239.34,91377
427,merge,descending,39.82,1794
427,hybrid,descending,239.24,91377
427,insertion,random,119.64,46115.2
427,merge,random,99.66,3199.44
427,hybrid,random,119.62,46032.7
428,insertion,ascending,0,427
428,merge,ascending,79.7,1968
428,hybrid,ascending,0,427
428,insertion,descending,239.3,91805
428,merge,descending,19.9,1800
428,hybrid,descending,219.36,91805
428,insertion,random,119.58,45987.5
428,merge,random,79.92,3211.3
428,hybrid,random,99.54,45673.4
429,insertion,ascending,0,428
429,merge,ascending,59.8,1973
429,hybrid,ascending,0,428
429,insertion,descending,299.12,92234
429,merge,descending,40.4,1805
429,hybrid,descending,119.62,92234
429,insertion,random,59.8,46642.2
429,merge,random,0,3217.88
429,hybrid,random,398.14,46490.4
430,insertion,ascending,0,429
430,merge,ascending,79.74,1977
430,hybrid,ascending,0,429
430,insertion,descending,219.32,92664
430,merge,descending,19.96,1811
430,hybrid,descending,239.2,92664
430,insertion,random,119.54,46622.1
430,merge,random,79.78,3228.9
430,hybrid,random,139.46,47232.9
431,insertion,ascending,0,430
431,merge,ascending,59.82,1981
431,hybrid,ascending,0,430
431,insertion,descending,199.52,93095
431,merge,descending,59.82,1817
431,hybrid,descending,219.32,93095
431,insertion,random,119.62,46623.6
431,merge,random,39.86,3237.54
431,hybrid,random,159.42,46592
432,insertion,ascending,0,431
432,merge,ascending,99.72,1984
432,hybrid,ascending,0,431
432,insertion,descending,279.64,93527
432,merge,descending,39.88,1824
432,hybrid,descending,199.52,93527
432,insertion,random,139.5,46896.7
432,merge,random,39.88,3244.04
432,hybrid,random,79.12,47214.4
433,insertion,ascending,0,432
433,merge,ascending,39.88,1990
433,hybrid,ascending,0,432
433,insertion,descending,219.34,93960
433,merge,descending,79.76,1828
433,hybrid,descending,219.24,93960
433,insertion,random,119.02,47144.1
433,merge,random,60.42,3254.32
433,hybrid,random,99.72,47280
434,insertion,ascending,0,433
434,merge,ascending,59.82,1995
434,hybrid,ascending,0,433
434,insertion,descending,219.28,94394
434,merge,descending,19.94,1833
434,hybrid,descending,239.26,94394
434,insertion,random,139.48,46958.9
434,merge,random,59.94,3261.68
434,hybrid,random,119.56,47550.7
435,insertion,ascending,0,434
435,merge,ascending,99.7,2000
435,hybrid,ascending,19.9,434
435,insertion,descending,239.22,94829
435,merge,descending,79.76,1838
435,hybrid,descending,159.54,94829
435,insertion,random,119.6,47531.5
435,merge,random,79.86,3268.72
435,hybrid,random,99.66,47933.5
436,insertion,ascending,0,435
436,merge,ascending,59.84,2004
436,hybrid,ascending,0,435
436,insertion,descending,139.56,95265
436,merge,descending,79.14,1844
436,hybrid,descending,378.76,95265
436,insertion,random,120.3,47918.9
436,merge,random,79.72,3281.42
436,hybrid,random,79.74,47644.2
437,insertion,ascending,0,436
437,merge,ascending,59.76,2009
437,hybrid,ascending,0,436
437,insertion,descending,219.32,95702
437,merge,descending,59.82,1849
437,hybrid,descending,179.46,95702
437,insertion,random,139.6,47826.3
437,merge,random,99.66,3288.74
437,hybrid,random,99.74,48281.2
438,insertion,ascending,19.96,437
438,merge,ascending,39.86,2013
438,hybrid,ascending,0,437
438,insertion,descending,219.28,96140
438,merge,descending,39.86,1855
438,hybrid,descending,219.34,96140
438,insertion,random,99.7,48282.5
438,merge,random,79.74,3299.5
438,hybrid,random,119.64,48181.9
439,insertion,ascending,0,438
439,merge,ascending,39.92,2017
439,hybrid,ascending,0,438
439,insertion,descending,239.26,96579
439,merge,descending,39.88,1861
439,hybrid,descending,279.08,96579
439,insertion,random,119.6,48317.6
439,merge,random,39.92,3307.84
439,hybrid,random,119.56,48726.8
440,insertion,ascending,0,439
440,merge,ascending,79.74,2020
440,hybrid,ascending,0,439
440,insertion,descending,239.26,97019
440,merge,descending,39.88,1868
440,hybrid,descending,279.16,97019
440,insertion,random,99.62,48614.8
440,merge,random,59.78,3314.9
440,hybrid,random,79.76,48728.1
441,insertion,ascending,0,440
441,merge,ascending,59.84,2025
441,hybrid,ascending,0,440
441,insertion,descending,179.44,97460
441,merge,descending,39.9,1873
441,hybrid,descending,179.46,97460
441,insertion,random,179.44,48710.1
441,merge,random,99.72,3324.58
441,hybrid,random,199.38,48332.7
442,insertion,ascending,0,441
442,merge,ascending,59.82,2029
442,hybrid,ascending,0,441
442,insertion,descending,219.34,97902
442,merge,descending,39.86,1879
442,hybrid,descending,199.34,97902
442,insertion,random,119.62,49371.2
442,merge,random,59.76,3333.84
442,hybrid,random,179.44,49141.4
443,insertion,ascending,19.92,442
443,merge,ascending,19.94,2033
443,hybrid,ascending,0,442
443,insertion,descending,259.18,98345
443,merge,descending,59.86,1885
443,hybrid,descending,199.34,98345
443,insertion,random,179.44,49226.2
443,merge,random,39.88,3342.14
443,hybrid,random,99.7,49676.1
444,insertion,ascending,0,443
444,merge,ascending,59.76,2036
444,hybrid,ascending,0,443
444,insertion,descending,378.88,98789
444,merge,descending,39.88,1892
444,hybrid,descending,239.3,98789
444,insertion,random,99.66,49638
444,merge,random,39.9,3350.4
444,hybrid,random,79.72,49570.6
445,insertion,ascending,0,444
445,merge,ascending,59.74,2040
445,hybrid,ascending,0,444
445,insertion,descending,239.26,99234
445,merge,descending,39.9,1898
445,hybrid,descending,279.12,99234
445,insertion,random,139.58,49428.9
445,merge,random,59.82,3360.72
445,hybrid,random,79.72,49960.5
446,insertion,ascending,0,445
446,merge,ascending,59.78,2043
446,hybrid,ascending,0,445
446,insertion,descending,239.18,99680
446,merge,descending,79.88,1905
446,hybrid,descending,179.44,99680
446,insertion,random,79.7,50017.4
446,merge,random,99.72,3369.12
446,hybrid,random,139.62,49973.4
447,insertion,ascending,0,446
447,merge,ascending,39.86,2046
447,hybrid,ascending,0,446
447,insertion,descending,119.66,100127
447,merge,descending,19.96,1912
447,hybrid,descending,319,100127
447,insertion,random,119.58,49717
447,merge,random,99.72,3379.46
447,hybrid,random,199.36,50118.4
448,insertion,ascending,0,447
448,merge,ascending,99.66,2048
448,hybrid,ascending,0,447
448,insertion,descending,319,100575
448,merge,descending,79.76,1920
448,hybrid,descending,179.44,100575
448,insertion,random,79.76,50690.1
448,merge,random,39.88,3385.52
448,hybrid,random,159.52,50405.6
449,insertion,ascending,0,448
449,merge,ascending,60.38,2055
449,hybrid,ascending,0,448
449,insertion,descending,338.94,101024
449,merge,descending,79.76,1923
449,hybrid,descending,159.46,101024
449,insertion,random,99.7,50216.9
449,merge,random,59.82,3395.94
449,hybrid,random,139.62,50799.9
450,insertion,ascending,0,449
450,merge,ascending,39.88,2061
450,hybrid,ascending,0,449
450,insertion,descending,239.26,101474
450,merge,descending,59.82,1927
450,hybrid,descending,239.28,101474
450,insertion,random,139.58,51352.4
450,merge,random,59.78,3404.44
450,hybrid,random,139.56,50563
451,insertion,ascending,0,450
451,merge,ascending,20.02,2067
451,hybrid,ascending,0,450
451,insertion,descending,199.52,101925
451,merge,descending,59.8,1931
451,hybrid,descending,339.5,101925
451,insertion,random,178.78,51306.5
451,merge,random,59.16,3414.32
451,hybrid,random,99.6,51271.3
452,insertion,ascending,0,451
452,merge,ascending,0,2072
452,hybrid,ascending,0,451
452,insertion,descending,59.8,102377
452,merge,descending,159.52,1936
452,hybrid,descending,498.42,102377
452,insertion,random,259.2,51095.5
452,merge,random,0,3422.82
452,hybrid,random,0,51710.8
453,insertion,ascending,0,452
453,merge,ascending,0,2078
453,hybrid,ascending,0,452
453,insertion,descending,0,102830
453,merge,descending,0,1940
453,hybrid,descending,0,102830
453,insertion,random,259.88,51553.4
453,merge,random,179.38,3431.52
453,hybrid,random,378.84,51598.8
454,insertion,ascending,0,453
454,merge,ascending,139.56,2083
454,hybrid,ascending,0,453
454,insertion,descending,0,103284
454,merge,descending,0,1945
454,hybrid,descending,0,103284
454,insertion,random,0,51337
454,merge,random,258.54,3441.04
454,hybrid,random,558.88,51873.7
455,insertion,ascending,0,454
455,merge,ascending,0,2088
455,hybrid,ascending,0,454
455,insertion,descending,319.02,103739
455,merge,descending,0,1950
455,hybrid,descending,657.92,103739
455,insertion,random,0,51873.1
455,merge,random,19.94,3450.54
455,hybrid,random,0,52186.5
456,insertion,ascending,19.94,455
456,merge,ascending,199.36,2092
456,hybrid,ascending,0,455
456,insertion,descending,19.94,104195
456,merge,descending,0,1956
456,hybrid,descending,0,104195
456,insertion,random,19.94,52222.4
456,merge,random,319.04,3458.82
456,hybrid,random,398.8,52021.5
457,insertion,ascending,0,456
457,merge,ascending,39.78,2098
457,hybrid,ascending,0,456
457,insertion,descending,39.78,104652
457,merge,descending,0,1960
457,hybrid,descending,438.6,104652
457,insertion,random,299.08,52314.9
457,merge,random,0,3472.02
457,hybrid,random,59.82,52501
458,insertion,ascending,0,457
458,merge,ascending,59.82,2103
458,hybrid,ascending,19.94,457
458,insertion,descending,438.62,105110
458,merge,descending,0,1965
458,hybrid,descending,179.44,105110
458,insertion,random,0,52919
458,merge,random,79.62,3479.62
458,hybrid,random,179.44,52740.3
459,insertion,ascending,0,458
459,merge,ascending,19.94,2108
459,hybrid,ascending,0,458
459,insertion,descending,219.3,105569
459,merge,descending,0,1970
459,hybrid,descending,478.48,105569
459,insertion,random,219.32,52709.2
459,merge,random,0,3487.36
459,hybrid,random,0,52480.2
460,insertion,ascending,0,459
460,merge,ascending,0,2112
460,hybrid,ascending,0,459
460,insertion,descending,279.06,106029
460,merge,descending,19.94,1976
460,hybrid,descending,299.1,106029
460,insertion,random,139.58,53313.3
460,merge,random,119.64,3496.42
460,hybrid,random,79.74,53398.3
461,insertion,ascending,0,460
461,merge,ascending,19.96,2117
461,hybrid,ascending,0,460
461,insertion,descending,279.08,106490
461,merge,descending,99.88,1981
461,hybrid,descending,119.5,106490
461,insertion,random,239.32,53471.7
461,merge,random,79.74,3506.12
461,hybrid,random,119.48,53085.3
462,insertion,ascending,0,461
462,merge,ascending,39.76,2121
462,hybrid,ascending,0,461
462,insertion,descending,338.94,106952
462,merge,descending,19.94,1987
462,hybrid,descending,99.68,106952
462,insertion,random,39.86,53236.9
462,merge,random,139.58,3511.58
462,hybrid,random,79.76,54164.3
463,insertion,ascending,0,462
463,merge,ascending,19.94,2125
463,hybrid,ascending,0,462
463,insertion,descending,179.42,107415
463,merge,descending,79.74,1993
463,hybrid,descending,299.1,107415
463,insertion,random,219.26,54180.6
463,merge,random,59.84,3522
463,hybrid,random,59.8,53617.8
464,insertion,ascending,0,463
464,merge,ascending,39.88,2128
464,hybrid,ascending,0,463
464,insertion,descending,398.7,107879
464,merge,descending,19.96,2000
464,hybrid,descending,279.12,107879
464,insertion,random,99.66,54029.3
464,merge,random,59.82,3529.52
464,hybrid,random,119.64,54305.2
465,insertion,ascending,0,464
465,merge,ascending,59.82,2134
465,hybrid,ascending,0,464
465,insertion,descending,239.24,108344
465,merge,descending,59.82,2004
465,hybrid,descending,199.3,108344
465,insertion,random,199.42,54142.8
465,merge,random,99.66,3541
465,hybrid,random,179.48,54846.7
466,insertion,ascending,0,465
466,merge,ascending,19.9,2139
466,hybrid,ascending,0,465
466,insertion,descending,279.32,108810
466,merge,descending,99.62,2009
466,hybrid,descending,299.12,108810
466,insertion,random,139.58,54508.7
466,merge,random,59.72,3549.94
466,hybrid,random,99.68,54622.1
467,insertion,ascending,0,466
467,merge,ascending,79.74,2144
467,hybrid,ascending,0,466
467,insertion,descending,239.26,109277
467,merge,descending,39.88,2014
467,hybrid,descending,219.3,109277
467,insertion,random,139.58,54923.8
467,merge,random,99.68,3554.58
467,hybrid,random,179.4,54600.3
468,insertion,ascending,0,467
468,merge,ascending,59.84,2148
468,hybrid,ascending,0,467
468,insertion,descending,319.02,109745
468,merge,descending,59.8,2020
468,hybrid,descending,338.88,109745
468,insertion,random,119.64,55116.9
468,merge,random,79.7,3568.32
468,hybrid,random,99.72,55428.8
469,insertion,ascending,0,468
469,merge,ascending,39.94,2153
469,hybrid,ascending,0,468
469,insertion,descending,279.1,110214
469,merge,descending,59.84,2025
469,hybrid,descending,279.1,110214
469,insertion,random,159.52,55131.3
469,merge,random,59.82,3573.12
469,hybrid,random,99.62,55150
470,insertion,ascending,0,469
470,merge,ascending,59.84,2157
470,hybrid,ascending,0,469
470,insertion,descending,299.02,110684
470,merge,descending,59.82,2031
470,hybrid,descending,298.98,110684
470,insertion,random,99.8,55306.5
470,merge,random,59.84,3583.16
470,hybrid,random,139.56,55374.4
471,insertion,ascending,0,470
471,merge,ascending,59.12,2161
471,hybrid,ascending,0,470
471,insertion,descending,259.16,111155
471,merge,descending,59.76,2037
471,hybrid,descending,239.32,111155
471,insertion,random,139.72,55954.1
471,merge,random,119.58,3592.28
471,hybrid,random,219.96,55611.6
472,insertion,ascending,0,471
472,merge,ascending,59.82,2164
472,hybrid,ascending,0,471
472,insertion,descending,318.28,111627
472,merge,descending,100.22,2044
472,hybrid,descending,299.18,111627
472,insertion,random,119.52,56379.5
472,merge,random,59.86,3605.86
472,hybrid,random,139.64,56018.9
473,insertion,ascending,0,472
473,merge,ascending,59.9,2169
473,hybrid,ascending,0,472
473,insertion,descending,259.3,112100
473,merge,descending,79.74,2049
473,hybrid,descending,279.14,112100
473,insertion,random,179.46,56174
473,merge,random,79.74,3609.44
473,hybrid,random,119.58,56392.1
474,insertion,ascending,0,473
474,merge,ascending,19.96,2173
474,hybrid,ascending,0,473
474,insertion,descending,338.84,112574
474,merge,descending,79.72,2055
474,hybrid,descending,219,112574
474,insertion,random,99.94,56585.8
474,merge,random,99.66,3622.44
474,hybrid,random,179.48,56838.7
475,insertion,ascending,0,474
475,merge,ascending,59.8,2177
475,hybrid,ascending,0,474
475,insertion,descending,258.56,113049
475,merge,descending,59.9,2061
475,hybrid,descending,338.94,113049
475,insertion,random,139.62,56366.5
475,merge,random,80.32,3630.76
475,hybrid,random,119.62,56732.9
476,insertion,ascending,0,475
476,merge,ascending,79.78,2180
476,hybrid,ascending,0,475
476,insertion,descending,279.14,113525
476,merge,descending,60.54,2068
476,hybrid,descending,358.76,113525
476,insertion,random,139.52,57025.5
476,merge,random,59.1,3640.7
476,hybrid,random,99.7,56911.9
477,insertion,ascending,0,476
477,merge,ascending,59.82,2184
477,hybrid,ascending,0,476
477,insertion,descending,299.04,114002
477,merge,descending,39.88,2074
477,hybrid,descending,259.24,114002
477,insertion,random,99.68,57158
477,merge,random,79.74,3649.42
477,hybrid,random,159.5,57233.5
478,insertion,ascending,0,477
478,merge,ascending,19.94,2187
478,hybrid,ascending,19.94,477
478,insertion,descending,259,114480
478,merge,descending,59.8,2081
478,hybrid,descending,319.12,114480
478,insertion,random,119.62,57278.4
478,merge,random,99.7,3658.66
478,hybrid,random,179.52,57684.3
479,insertion,ascending,0,478
479,merge,ascending,39.86,2190
479,hybrid,ascending,0,478
479,insertion,descending,279.14,114959
479,merge,descending,59.8,2088
479,hybrid,descending,319,114959
479,insertion,random,139.54,57581.6
479,merge,random,59.82,3667.3
479,hybrid,random,119.66,57805.6
480,insertion,ascending,0,479
480,merge,ascending,79.64,2192
480,hybrid,ascending,0,479
480,insertion,descending,239.3,115439
480,merge,descending,39.88,2096
480,hybrid,descending,299.1,115439
480,insertion,random,179.5,58107.4
480,merge,random,79.68,3672.56
480,hybrid,random,139.66,57942.5
481,insertion,ascending,39.88,480
481,merge,ascending,19.94,2198
481,hybrid,ascending,0,480
481,insertion,descending,299.06,115920
481,merge,descending,79.8,2100
481,hybrid,descending,299.04,115920
481,insertion,random,159.46,57953
481,merge,random,59.86,3683.04
481,hybrid,random,119.66,58113
482,insertion,ascending,0,481
482,merge,ascending,79.76,2203
482,hybrid,ascending,0,481
482,insertion,descending,219.32,116402
482,merge,descending,79.68,2105
482,hybrid,descending,259.12,116402
482,insertion,random,159.44,57995.3
482,merge,random,99.78,3692.04
482,hybrid,random,159.52,58350.5
483,insertion,ascending,0,482
483,merge,ascending,39.88,2208
483,hybrid,ascending,0,482
483,insertion,descending,278.96,116885
483,merge,descending,79.84,2110
483,hybrid,descending,239.22,116885
483,insertion,random,159.52,58953.4
483,merge,random,119.8,3702.24
483,hybrid,random,179.58,58847.9
484,insertion,ascending,0,483
484,merge,ascending,79.82,2212
484,hybrid,ascending,0,483
484,insertion,descending,299.08,117369
484,merge,descending,79.74,2116
484,hybrid,descending,359.76,117369
484,insertion,random,119.28,58898.7
484,merge,random,39.24,3712.36
484,hybrid,random,119.64,58988.3
485,insertion,ascending,0,484
485,merge,ascending,100.3,2217
485,hybrid,ascending,0,484
485,insertion,descending,298.58,117854
485,merge,descending,39.86,2121
485,hybrid,descending,239.26,117854
485,insertion,random,159.42,58652.9
485,merge,random,79.8,3719.26
485,hybrid,random,139.52,59279.9
486,insertion,ascending,0,485
486,merge,ascending,40.52,2221
486,hybrid,ascending,0,485
486,insertion,descending,338.44,118340
486,merge,descending,59.84,2127
486,hybrid,descending,239.24,118340
486,insertion,random,119.64,59383.2
486,merge,random,79.74,3727.5
486,hybrid,random,179.26,59434.1
487,insertion,ascending,0,486
487,merge,ascending,39.94,2225
487,hybrid,ascending,0,486
487,insertion,descending,258.6,118827
487,merge,descending,59.84,2133
487,hybrid,descending,319.66,118827
487,insertion,random,139.62,59829.6
487,merge,random,99.68,3736.66
487,hybrid,random,119.54,59611
488,insertion,ascending,0,487
488,merge,ascending,79.74,2228
488,hybrid,ascending,0,487
488,insertion,descending,299.06,119315
488,merge,descending,39.86,2140
488,hybrid,descending,319.08,119315
488,insertion,random,119.64,59468.9
488,merge,random,99.6,3747.1
488,hybrid,random,139.56,59580.1
489,insertion,ascending,0,488
489,merge,ascending,39.88,2233
489,hybrid,ascending,0,488
489,insertion,descending,259.26,119804
489,merge,descending,39.86,2145
489,hybrid,descending,318.98,119804
489,insertion,random,139.56,60030.7
489,merge,random,99.68,3757.98
489,hybrid,random,179.38,59869.2
490,insertion,ascending,0,489
490,merge,ascending,79.86,2237
490,hybrid,ascending,0,489
490,insertion,descending,318.04,120294
490,merge,descending,120.28,2151
490,hybrid,descending,299.76,120294
490,insertion,random,140.2,60348.8
490,merge,random,119.02,3766.18
490,hybrid,random,178.62,60957.7
491,insertion,ascending,0,490
491,merge,ascending,59.8,2241
491,hybrid,ascending,0,490
491,insertion,descending,319.66,120785
491,merge,descending,79.2,2157
491,hybrid,descending,299.58,120785
491,insertion,random,178.88,60405.1
491,merge,random,79.62,3776.04
491,hybrid,random,179.48,60591
492,insertion,ascending,0,491
492,merge,ascending,59.82,2244
492,hybrid,ascending,0,491
492,insertion,descending,258.7,121277
492,merge,descending,99.7,2164
492,hybrid,descending,279.68,121277
492,insertion,random,178.9,60692.7
492,merge,random,99.72,3783.64
492,hybrid,random,139.54,60616.5
493,insertion,ascending,0,492
493,merge,ascending,19.94,2248
493,hybrid,ascending,0,492
493,insertion,descending,299.1,121770
493,merge,descending,79.74,2170
493,hybrid,descending,299.1,121770
493,insertion,random,139.58,61187.3
493,merge,random,79.76,3789.56
493,hybrid,random,139.58,61214.4
494,insertion,ascending,0,493
494,merge,ascending,79.76,2251
494,hybrid,ascending,0,493
494,insertion,descending,259.2,122264
494,merge,descending,19.96,2177
494,hybrid,descending,279.16,122264
494,insertion,random,179.44,61274
494,merge,random,119.66,3802.48
494,hybrid,random,159.52,61473.4
495,insertion,ascending,0,494
495,merge,ascending,39.88,2254
495,hybrid,ascending,0,494
495,insertion,descending,279.14,122759
495,merge,descending,39.88,2184
495,hybrid,descending,279.16,122759
495,insertion,random,139.58,61451.6
495,merge,random,99.7,3808.36
495,hybrid,random,199.4,61777
496,insertion,ascending,0,495
496,merge,ascending,39.88,2256
496,hybrid,ascending,19.94,495
496,insertion,descending,259.22,123255
496,merge,descending,39.88,2192
496,hybrid,descending,338.98,123255
496,insertion,random,139.58,61735.9
496,merge,random,79.76,3817.3
496,hybrid,random,119.64,62247.1
497,insertion,ascending,0,496
497,merge,ascending,99.72,2261
497,hybrid,ascending,0,496
497,insertion,descending,259.22,123752
497,merge,descending,39.88,2197
497,hybrid,descending,319.04,123752
497,insertion,random,159.52,62394.3
497,merge,random,79.76,3828.1
497,hybrid,random,99.68,62252.1
498,insertion,ascending,0,497
498,merge,ascending,79.76,2265
498,hybrid,ascending,0,497
498,insertion,descending,259.22,124250
498,merge,descending,59.82,2203
498,hybrid,descending,319.04,124250
498,insertion,random,139.58,62241.1
498,merge,random,119.64,3836.88
498,hybrid,random,159.52,62221.4
499,insertion,ascending,0,498
499,merge,ascending,59.82,2269
499,hybrid,ascending,0,498
499,insertion,descending,279.16,124749
499,merge,descending,59.82,2209
499,hybrid,descending,319.04,124749
499,insertion,random,139.58,63002.7
499,merge,random,99.7,3847.5
499,hybrid,random,119.64,62579.3
